channel,date,duration_female,duration_male,duration_noise,duration_music,total_duration,pct_female,pct_male,media_type
TF1,2000-12-17,512.7,1202.0,59.7,28.1,1714.8,29.9,70.1,tv
TF1,2000-12-24,4338.2,9735.9,566.0,243.3,14074.2,30.82,69.18,tv
TF1,2000-12-31,3778.7,7782.2,688.1,346.0,11560.9,32.69,67.31,tv
TF1,2001-01-07,1437.0,2547.1,317.9,195.2,3984.1,36.07,63.93,tv
TF1,2001-01-14,3178.8,6500.6,309.5,360.2,9679.4,32.84,67.16,tv
TF1,2001-01-21,3926.2,8695.5,803.1,501.2,12621.7,31.11,68.89,tv
TF1,2001-01-28,1832.4,4811.8,270.8,165.1,6644.2,27.58,72.42,tv
TF1,2001-02-04,2204.0,4617.3,433.3,201.0,6821.3,32.31,67.69,tv
TF1,2001-02-11,4361.7,8329.5,939.7,341.0,12691.2,34.37,65.63,tv
TF1,2001-02-18,4411.9,8805.0,431.4,461.5,13216.9,33.38,66.62,tv
TF1,2001-02-25,2621.3,6804.8,603.1,143.9,9426.1,27.81,72.19,tv
TF1,2001-03-04,1097.0,2228.7,113.9,162.5,3325.7,32.99,67.01,tv
TF1,2001-03-11,1083.2,2259.9,238.2,99.3,3343.2,32.4,67.6,tv
TF1,2001-03-18,2288.4,4623.3,351.7,168.4,6911.6,33.11,66.89,tv
TF1,2001-03-25,2744.8,6160.1,265.5,228.3,8904.8,30.82,69.18,tv
TF1,2001-04-01,3233.9,8107.9,315.9,553.4,11341.9,28.51,71.49,tv
TF1,2001-04-08,2434.7,4591.4,240.0,90.9,7026.2,34.65,65.35,tv
TF1,2001-04-15,1740.7,3708.8,380.0,148.4,5449.5,31.94,68.06,tv
TF1,2001-04-22,1215.2,3042.4,242.8,162.9,4257.6,28.54,71.46,tv
TF1,2001-04-29,430.8,964.3,89.5,51.0,1395.1,30.88,69.12,tv
TF1,2001-05-06,2256.3,5051.2,516.3,308.6,7307.5,30.88,69.12,tv
TF1,2001-05-13,1262.8,2416.1,98.3,76.5,3678.9,34.33,65.67,tv
TF1,2001-05-20,540.4,1130.3,86.7,79.3,1670.7,32.35,67.65,tv
TF1,2001-05-27,1735.5,3432.6,260.6,60.3,5168.1,33.58,66.42,tv
TF1,2001-06-03,915.7,1986.9,229.9,141.1,2902.6,31.55,68.45,tv
TF1,2001-06-10,2396.1,4642.9,358.5,208.0,7039.0,34.04,65.96,tv
TF1,2001-06-17,3229.9,6672.8,281.0,110.9,9902.7,32.62,67.38,tv
TF1,2001-06-24,1251.4,2373.6,219.0,176.9,3625.0,34.52,65.48,tv
TF1,2001-07-01,631.9,1535.8,130.8,60.2,2167.7,29.15,70.85,tv
TF1,2001-07-08,3205.7,7044.8,720.5,489.8,10250.5,31.27,68.73,tv
TF1,2001-07-15,3269.4,6854.5,504.5,351.4,10123.8,32.29,67.71,tv
TF1,2001-07-22,422.6,887.6,99.4,49.2,1310.2,32.25,67.75,tv
TF1,2001-07-29,3449.0,6583.9,330.5,364.8,10032.9,34.38,65.62,tv
TF1,2001-08-05,838.1,1500.9,139.1,116.9,2339.0,35.83,64.17,tv
TF1,2001-08-12,448.0,1102.9,121.9,40.8,1550.9,28.88,71.12,tv
TF1,2001-08-19,2784.9,5769.9,550.1,386.2,8554.7,32.55,67.45,tv
TF1,2001-08-26,2085.0,4270.9,251.8,233.3,6355.9,32.8,67.2,tv
TF1,2001-09-02,3879.7,7790.8,538.4,498.5,11670.5,33.24,66.76,tv
TF1,2001-09-09,845.2,1677.6,132.9,25.8,2522.8,33.5,66.5,tv
TF1,2001-09-16,1812.6,4435.7,385.7,159.6,6248.3,29.01,70.99,tv
TF1,2001-09-23,1958.5,4998.9,238.3,173.4,6957.4,28.15,71.85,tv
TF1,2001-09-30,3321.3,5941.8,442.9,233.4,9263.1,35.86,64.14,tv
TF1,2001-10-07,4303.2,8251.8,642.1,366.2,12555.0,34.27,65.73,tv
TF1,2001-10-14,2469.2,6263.2,454.2,299.7,8732.3,28.28,71.72,tv
TF1,2001-10-21,3102.5,8123.5,772.1,434.7,11225.9,27.64,72.36,tv
TF1,2001-10-28,1408.8,2778.2,316.6,52.0,4187.0,33.65,66.35,tv
TF1,2001-11-04,4386.0,9128.9,555.4,190.0,13514.9,32.45,67.55,tv
TF1,2001-11-11,1305.9,3439.9,182.4,199.9,4745.8,27.52,72.48,tv
TF1,2001-11-18,2576.6,5602.1,316.3,281.5,8178.7,31.5,68.5,tv
TF1,2001-11-25,1897.9,4585.0,177.1,111.8,6482.9,29.28,70.72,tv
TF1,2001-12-02,3442.6,6652.5,311.8,313.0,10095.1,34.1,65.9,tv
TF1,2001-12-09,2588.7,5970.0,302.9,415.2,8558.7,30.25,69.75,tv
TF1,2001-12-16,2417.7,5010.1,507.8,237.8,7427.9,32.55,67.45,tv
TF1,2001-12-23,4406.7,9337.2,771.0,587.8,13743.9,32.06,67.94,tv
TF1,2001-12-30,3937.9,8898.9,432.4,237.2,12836.8,30.68,69.32,tv
TF1,2002-01-06,3471.8,8766.4,905.6,295.4,12238.1,28.37,71.63,tv
TF1,2002-01-13,1485.4,2612.4,273.9,86.0,4097.8,36.25,63.75,tv
TF1,2002-01-20,3086.3,6825.6,255.1,346.5,9911.9,31.14,68.86,tv
TF1,2002-01-27,2449.2,4549.7,386.3,117.0,6998.9,34.99,65.01,tv
TF1,2002-02-03,1280.2,2545.8,98.5,41.9,3826.0,33.46,66.54,tv
TF1,2002-02-10,3148.3,6418.3,539.8,304.9,9566.6,32.91,67.09,tv
TF1,2002-02-17,2720.6,6204.8,444.5,441.9,8925.4,30.48,69.52,tv
TF1,2002-02-24,780.1,1961.8,169.2,71.8,2741.9,28.45,71.55,tv
TF1,2002-03-03,3696.3,6551.6,814.5,155.1,10247.9,36.07,63.93,tv
TF1,2002-03-10,703.0,1602.5,146.3,76.4,2305.5,30.49,69.51,tv
TF1,2002-03-17,636.0,1420.4,151.5,36.3,2056.4,30.93,69.07,tv
TF1,2002-03-24,1651.6,3613.9,176.9,127.4,5265.5,31.37,68.63,tv
TF1,2002-03-31,579.4,1233.4,123.3,35.1,1812.8,31.96,68.04,tv
TF1,2002-04-07,2453.0,5737.2,596.3,295.1,8190.2,29.95,70.05,tv
TF1,2002-04-14,1450.9,3944.6,324.6,268.5,5395.5,26.89,73.11,tv
TF1,2002-04-21,3226.8,6608.0,525.8,385.8,9834.8,32.81,67.19,tv
TF1,2002-04-28,2556.9,5934.2,657.7,144.5,8491.0,30.11,69.89,tv
TF1,2002-05-05,3241.8,6973.3,327.5,321.1,10215.1,31.74,68.26,tv
TF1,2002-05-12,3509.9,7598.4,453.8,406.5,11108.2,31.6,68.4,tv
TF1,2002-05-19,3446.8,8191.8,880.2,225.6,11638.6,29.62,70.38,tv
TF1,2002-05-26,4167.2,10131.3,1081.3,451.8,14298.5,29.14,70.86,tv
TF1,2002-06-02,3813.2,8454.2,628.8,428.7,12267.4,31.08,68.92,tv
TF1,2002-06-09,849.0,1775.1,182.5,108.3,2624.1,32.36,67.64,tv
TF1,2002-06-16,3255.8,7212.3,232.1,231.6,10468.1,31.1,68.9,tv
TF1,2002-06-23,623.1,1460.1,158.8,67.0,2083.2,29.91,70.09,tv
TF1,2002-06-30,1434.4,3590.2,220.2,140.1,5024.6,28.55,71.45,tv
TF1,2002-07-07,4372.5,8939.3,663.2,661.4,13311.8,32.85,67.15,tv
TF1,2002-07-14,4723.1,7671.1,402.9,585.3,12394.2,38.11,61.89,tv
TF1,2002-07-21,1937.1,4101.3,438.9,270.1,6038.4,32.08,67.92,tv
TF1,2002-07-28,3725.7,8054.2,794.0,261.4,11780.0,31.63,68.37,tv
TF1,2002-08-04,1019.4,2223.2,200.1,77.3,3242.6,31.44,68.56,tv
TF1,2002-08-11,4219.2,9851.5,822.6,603.6,14070.7,29.99,70.01,tv
TF1,2002-08-18,2890.0,6194.4,598.6,154.4,9084.4,31.81,68.19,tv
TF1,2002-08-25,2606.6,5078.1,337.5,121.8,7684.6,33.92,66.08,tv
TF1,2002-09-01,378.9,869.5,35.1,60.6,1248.5,30.35,69.65,tv
TF1,2002-09-08,2612.7,5706.0,648.4,227.1,8318.6,31.41,68.59,tv
TF1,2002-09-15,2189.2,4644.2,180.0,243.5,6833.4,32.04,67.96,tv
TF1,2002-09-22,1028.0,2788.5,218.2,137.4,3816.5,26.94,73.06,tv
TF1,2002-09-29,528.2,1157.0,134.3,20.7,1685.2,31.34,68.66,tv
TF1,2002-10-06,3660.9,6622.0,812.6,201.2,10283.0,35.6,64.4,tv
TF1,2002-10-13,3108.2,7135.9,243.2,311.2,10244.2,30.34,69.66,tv
TF1,2002-10-20,4467.2,9888.2,988.2,496.8,14355.4,31.12,68.88,tv
TF1,2002-10-27,2745.1,5270.0,365.2,122.1,8015.1,34.25,65.75,tv
TF1,2002-11-03,3624.3,9244.8,604.7,228.9,12869.2,28.16,71.84,tv
TF1,2002-11-10,3494.7,8577.0,772.8,492.2,12071.8,28.95,71.05,tv
TF1,2002-11-17,287.1,761.8,47.2,30.7,1048.9,27.37,72.63,tv
TF1,2002-11-24,2479.4,5647.3,267.5,85.2,8126.7,30.51,69.49,tv
TF1,2002-12-01,1365.5,2790.7,326.5,174.8,4156.2,32.85,67.15,tv
TF1,2002-12-08,758.2,1623.3,125.9,67.1,2381.4,31.84,68.16,tv
TF1,2002-12-15,4098.4,8200.5,318.4,363.2,12298.8,33.32,66.68,tv
TF1,2002-12-22,3339.5,7514.8,527.1,271.7,10854.3,30.77,69.23,tv
TF1,2002-12-29,1846.6,4378.8,296.1,257.7,6225.4,29.66,70.34,tv
TF1,2003-01-05,3090.3,7099.5,471.3,205.7,10189.8,30.33,69.67,tv
TF1,2003-01-12,4239.1,8012.7,273.3,564.4,12251.8,34.6,65.4,tv
TF1,2003-01-19,3665.0,6136.3,722.4,347.6,9801.3,37.39,62.61,tv
TF1,2003-01-26,2801.1,6387.0,220.5,282.4,9188.1,30.49,69.51,tv
TF1,2003-02-02,2590.7,5224.3,475.3,91.2,7815.0,33.15,66.85,tv
TF1,2003-02-09,619.7,1425.0,128.8,26.3,2044.7,30.31,69.69,tv
TF1,2003-02-16,1609.4,4011.6,373.7,204.9,5621.0,28.63,71.37,tv
TF1,2003-02-23,1005.5,2394.7,103.5,47.4,3400.1,29.57,70.43,tv
TF1,2003-03-02,1565.7,2912.4,95.2,59.5,4478.1,34.96,65.04,tv
TF1,2003-03-09,4720.2,9245.9,526.9,569.4,13966.1,33.8,66.2,tv
TF1,2003-03-16,1045.9,2630.9,100.3,127.2,3676.8,28.45,71.55,tv
TF1,2003-03-23,4060.7,7296.9,665.9,354.5,11357.6,35.75,64.25,tv
TF1,2003-03-30,4294.2,9835.4,792.9,470.5,14129.6,30.39,69.61,tv
TF1,2003-04-06,3774.8,7224.2,755.7,398.8,10999.0,34.32,65.68,tv
TF1,2003-04-13,4174.8,9254.3,449.6,334.2,13429.1,31.09,68.91,tv
TF1,2003-04-20,2013.3,4719.7,312.2,232.4,6733.0,29.9,70.1,tv
TF1,2003-04-27,4048.3,8825.2,756.3,276.0,12873.5,31.45,68.55,tv
TF1,2003-05-04,3730.4,8184.9,854.1,522.6,11915.3,31.31,68.69,tv
TF1,2003-05-11,3503.4,7589.6,528.4,484.5,11093.1,31.58,68.42,tv
TF1,2003-05-18,3510.9,7223.7,714.8,389.1,10734.6,32.71,67.29,tv
TF1,2003-05-25,4606.0,9587.0,1082.1,166.4,14193.0,32.45,67.55,tv
TF1,2003-06-01,898.7,2226.3,87.2,122.0,3125.0,28.76,71.24,tv
TF1,2003-06-08,2371.1,5357.9,544.4,303.8,7729.0,30.68,69.32,tv
TF1,2003-06-15,2751.0,5469.2,455.6,249.4,8220.2,33.47,66.53,tv
TF1,2003-06-22,3408.2,6791.8,738.5,361.6,10200.0,33.41,66.59,tv
TF1,2003-06-29,3084.1,8091.0,330.8,318.1,11175.1,27.6,72.4,tv
TF1,2003-07-06,3683.2,8017.8,377.3,376.8,11701.0,31.48,68.52,tv
TF1,2003-07-13,3225.3,7571.2,615.0,189.2,10796.5,29.87,70.13,tv
TF1,2003-07-20,2933.0,5449.0,170.3,339.0,8382.1,34.99,65.01,tv
TF1,2003-07-27,419.6,957.1,89.1,24.9,1376.7,30.48,69.52,tv
TF1,2003-08-03,1684.3,3629.3,153.7,118.1,5313.6,31.7,68.3,tv
TF1,2003-08-10,4208.7,8526.1,1016.0,315.0,12734.8,33.05,66.95,tv
TF1,2003-08-17,4671.7,8191.9,715.0,330.1,12863.6,36.32,63.68,tv
TF1,2003-08-24,2005.9,4464.5,399.5,65.5,6470.4,31.0,69.0,tv
TF1,2003-08-31,3275.7,8346.0,297.3,389.7,11621.7,28.19,71.81,tv
TF1,2003-09-07,2599.2,4794.0,432.8,93.1,7393.1,35.16,64.84,tv
TF1,2003-09-14,3036.6,5432.4,476.0,313.8,8468.9,35.86,64.14,tv
TF1,2003-09-21,4355.7,7411.6,425.9,506.0,11767.4,37.02,62.98,tv
TF1,2003-09-28,506.4,1184.1,67.7,70.0,1690.4,29.95,70.05,tv
TF1,2003-10-05,3344.3,7109.4,703.7,320.8,10453.7,31.99,68.01,tv
TF1,2003-10-12,1553.6,3777.0,245.4,72.2,5330.6,29.15,70.85,tv
TF1,2003-10-19,1222.3,2656.0,216.8,152.9,3878.3,31.52,68.48,tv
TF1,2003-10-26,2793.3,6695.1,637.0,139.8,9488.4,29.44,70.56,tv
TF1,2003-11-02,2357.0,4076.7,452.9,163.1,6433.7,36.64,63.36,tv
TF1,2003-11-09,1244.7,2145.8,141.5,79.3,3390.4,36.71,63.29,tv
TF1,2003-11-16,449.5,804.1,26.9,54.2,1253.7,35.86,64.14,tv
TF1,2003-11-23,1595.9,3336.9,377.1,100.5,4932.8,32.35,67.65,tv
TF1,2003-11-30,1847.9,4852.5,484.9,292.7,6700.4,27.58,72.42,tv
TF1,2003-12-07,2358.3,4727.2,347.0,108.7,7085.5,33.28,66.72,tv
TF1,2003-12-14,609.7,1378.4,126.6,59.4,1988.1,30.67,69.33,tv
TF1,2003-12-21,4061.6,7172.8,331.8,386.6,11234.4,36.15,63.85,tv
TF1,2003-12-28,841.6,1885.7,177.5,98.9,2727.3,30.86,69.14,tv
TF1,2004-01-04,1413.0,3020.0,154.4,205.0,4433.0,31.87,68.13,tv
TF1,2004-01-11,1349.6,2919.2,155.0,172.4,4268.9,31.62,68.38,tv
TF1,2004-01-18,639.1,1143.3,87.8,20.2,1782.4,35.86,64.14,tv
TF1,2004-01-25,549.0,1196.8,129.9,27.2,1745.8,31.45,68.55,tv
TF1,2004-02-01,1456.8,4132.4,413.5,60.8,5589.1,26.06,73.94,tv
TF1,2004-02-08,3385.8,6475.3,767.2,319.6,9861.2,34.34,65.66,tv
TF1,2004-02-15,3038.0,7728.0,849.2,218.1,10766.1,28.22,71.78,tv
TF1,2004-02-22,2997.5,6733.9,310.3,317.4,9731.4,30.8,69.2,tv
TF1,2004-02-29,3034.5,6080.6,373.4,132.8,9115.1,33.29,66.71,tv
TF1,2004-03-07,942.4,1999.4,98.6,59.0,2941.8,32.04,67.96,tv
TF1,2004-03-14,2598.9,5366.8,214.2,353.7,7965.8,32.63,67.37,tv
TF1,2004-03-21,3729.9,6928.1,256.4,408.3,10658.0,35.0,65.0,tv
TF1,2004-03-28,2130.1,4957.0,347.8,117.9,7087.1,30.06,69.94,tv
TF1,2004-04-04,4419.9,9247.0,970.3,502.4,13666.9,32.34,67.66,tv
TF1,2004-04-11,2540.0,7148.1,510.8,121.0,9688.1,26.22,73.78,tv
TF1,2004-04-18,2314.4,5504.4,534.7,221.8,7818.8,29.6,70.4,tv
TF1,2004-04-25,953.0,2170.5,124.4,125.8,3123.5,30.51,69.49,tv
TF1,2004-05-02,2383.6,5528.1,255.5,356.9,7911.7,30.13,69.87,tv
TF1,2004-05-09,4457.3,9740.0,941.6,157.4,14197.4,31.4,68.6,tv
TF1,2004-05-16,502.3,1277.9,85.2,82.5,1780.3,28.22,71.78,tv
TF1,2004-05-23,736.1,1587.8,138.1,99.7,2323.9,31.67,68.33,tv
TF1,2004-05-30,2420.8,3614.9,401.6,293.2,6035.7,40.11,59.89,tv
TF1,2004-06-06,1547.9,3228.4,322.7,158.1,4776.4,32.41,67.59,tv
TF1,2004-06-13,2700.8,6766.0,642.6,244.6,9466.9,28.53,71.47,tv
TF1,2004-06-20,979.3,2053.1,187.3,126.5,3032.4,32.29,67.71,tv
TF1,2004-06-27,1773.2,3403.0,369.7,239.4,5176.3,34.26,65.74,tv
TF1,2004-07-04,1059.7,2327.3,249.4,122.5,3387.0,31.29,68.71,tv
TF1,2004-07-11,919.0,2034.4,137.1,102.2,2953.4,31.12,68.88,tv
TF1,2004-07-18,4491.9,9464.3,628.9,688.9,13956.2,32.19,67.81,tv
TF1,2004-07-25,3535.9,6381.0,576.0,165.0,9916.9,35.66,64.34,tv
TF1,2004-08-01,978.3,2111.9,64.1,100.1,3090.2,31.66,68.34,tv
TF1,2004-08-08,2774.0,5245.9,506.5,365.8,8019.9,34.59,65.41,tv
TF1,2004-08-15,1118.6,2311.5,245.2,146.7,3430.1,32.61,67.39,tv
TF1,2004-08-22,2562.1,5638.6,513.5,185.1,8200.7,31.24,68.76,tv
TF1,2004-08-29,2514.7,4585.4,294.4,211.4,7100.1,35.42,64.58,tv
TF1,2004-09-05,3845.5,8235.9,484.6,204.8,12081.4,31.83,68.17,tv
TF1,2004-09-12,773.0,1485.6,77.7,35.4,2258.6,34.23,65.77,tv
TF1,2004-09-19,1874.6,3722.6,263.2,223.6,5597.2,33.49,66.51,tv
TF1,2004-09-26,1989.5,3667.6,398.7,163.2,5657.1,35.17,64.83,tv
TF1,2004-10-03,5072.3,9045.6,819.5,212.5,14117.9,35.93,64.07,tv
TF1,2004-10-10,2966.0,7199.4,245.8,172.8,10165.4,29.18,70.82,tv
TF1,2004-10-17,4370.1,8082.4,418.8,541.5,12452.5,35.09,64.91,tv
TF1,2004-10-24,3523.3,6747.7,521.4,228.1,10271.0,34.3,65.7,tv
TF1,2004-10-31,1084.5,2686.2,82.9,83.6,3770.7,28.76,71.24,tv
TF1,2004-11-07,4230.1,8431.2,835.2,525.9,12661.3,33.41,66.59,tv
TF1,2004-11-14,3217.4,6659.9,351.8,457.2,9877.3,32.57,67.43,tv
TF1,2004-11-21,810.8,1587.6,112.3,68.1,2398.4,33.81,66.19,tv
TF1,2004-11-28,4635.7,7935.9,663.8,317.0,12571.6,36.87,63.13,tv
TF1,2004-12-05,3352.3,7536.4,817.6,230.9,10888.7,30.79,69.21,tv
TF1,2004-12-12,3983.4,8504.2,468.7,579.8,12487.6,31.9,68.1,tv
TF1,2004-12-19,388.3,754.8,88.9,44.7,1143.1,33.97,66.03,tv
TF1,2004-12-26,1687.9,3326.2,349.8,106.6,5014.1,33.66,66.34,tv
TF1,2005-01-02,730.8,1472.4,76.0,23.1,2203.2,33.17,66.83,tv
TF1,2005-01-09,2663.3,4565.0,275.2,245.3,7228.4,36.85,63.15,tv
TF1,2005-01-16,3237.9,7695.2,250.2,504.2,10933.1,29.62,70.38,tv
TF1,2005-01-23,3669.6,8735.9,745.2,418.4,12405.6,29.58,70.42,tv
TF1,2005-01-30,3719.3,7907.5,256.7,387.3,11626.8,31.99,68.01,tv
TF1,2005-02-06,4563.6,9774.8,1022.9,442.5,14338.4,31.83,68.17,tv
TF1,2005-02-13,648.6,1518.4,161.6,79.7,2167.1,29.93,70.07,tv
TF1,2005-02-20,3972.8,8122.5,879.8,397.6,12095.4,32.85,67.15,tv
TF1,2005-02-27,1320.2,3858.6,238.6,212.1,5178.8,25.49,74.51,tv
TF1,2005-03-06,3063.8,5962.1,663.9,250.3,9026.0,33.94,66.06,tv
TF1,2005-03-13,3224.6,5663.3,552.5,173.3,8887.9,36.28,63.72,tv
TF1,2005-03-20,2777.9,5039.0,205.2,198.4,7816.9,35.54,64.46,tv
TF1,2005-03-27,5173.9,8558.3,769.5,545.8,13732.2,37.68,62.32,tv
TF1,2005-04-03,2460.4,5274.2,449.0,99.3,7734.6,31.81,68.19,tv
TF1,2005-04-10,2212.3,5066.4,165.5,113.6,7278.7,30.39,69.61,tv
TF1,2005-04-17,1342.4,3294.6,363.0,107.8,4637.0,28.95,71.05,tv
TF1,2005-04-24,2627.9,6517.6,336.9,167.2,9145.5,28.73,71.27,tv
TF1,2005-05-01,2522.9,5350.8,160.1,81.2,7873.7,32.04,67.96,tv
TF1,2005-05-08,3693.8,8041.1,637.5,358.0,11734.9,31.48,68.52,tv
TF1,2005-05-15,1476.6,3385.5,369.1,125.8,4862.1,30.37,69.63,tv
TF1,2005-05-22,798.9,1638.0,99.2,73.8,2436.8,32.78,67.22,tv
TF1,2005-05-29,3857.6,8844.4,630.2,483.8,12702.0,30.37,69.63,tv
TF1,2005-06-05,2010.0,4584.7,294.5,305.4,6594.7,30.48,69.52,tv
TF1,2005-06-12,3000.1,7539.3,595.2,235.8,10539.4,28.47,71.53,tv
TF1,2005-06-19,1358.9,3018.8,103.2,149.5,4377.7,31.04,68.96,tv
TF1,2005-06-26,3316.8,6852.2,273.2,257.8,10169.0,32.62,67.38,tv
TF1,2005-07-03,680.9,1853.0,114.4,101.5,2533.8,26.87,73.13,tv
TF1,2005-07-10,566.0,1292.6,46.1,45.0,1858.6,30.45,69.55,tv
TF1,2005-07-17,3287.4,6774.6,419.7,339.6,10062.0,32.67,67.33,tv
TF1,2005-07-24,345.8,691.0,60.3,48.2,1036.8,33.35,66.65,tv
TF1,2005-07-31,3696.6,6977.1,290.7,492.0,10673.6,34.63,65.37,tv
TF1,2005-08-07,592.4,1204.6,93.5,28.2,1797.0,32.97,67.03,tv
TF1,2005-08-14,1570.7,3312.3,240.1,161.6,4883.0,32.17,67.83,tv
TF1,2005-08-21,472.9,1017.6,40.8,48.2,1490.5,31.73,68.27,tv
TF1,2005-08-28,3437.3,6268.7,686.6,365.9,9705.9,35.41,64.59,tv
TF1,2005-09-04,2016.9,4687.2,404.8,140.9,6704.1,30.08,69.92,tv
TF1,2005-09-11,2407.1,4519.5,470.3,297.1,6926.7,34.75,65.25,tv
TF1,2005-09-18,3814.7,8662.4,935.8,339.9,12477.1,30.57,69.43,tv
TF1,2005-09-25,2023.5,3887.3,331.4,225.9,5910.8,34.23,65.77,tv
TF1,2005-10-02,2841.8,7351.7,432.9,170.0,10193.5,27.88,72.12,tv
TF1,2005-10-09,3808.5,9107.8,526.4,209.0,12916.3,29.49,70.51,tv
TF1,2005-10-16,394.4,849.2,73.1,44.1,1243.5,31.71,68.29,tv
TF1,2005-10-23,1983.3,4446.7,248.7,238.5,6430.0,30.84,69.16,tv
TF1,2005-10-30,2880.2,6197.8,380.1,169.9,9078.0,31.73,68.27,tv
TF1,2005-11-06,3280.1,6911.6,289.8,299.9,10191.7,32.18,67.82,tv
TF1,2005-11-13,419.0,852.7,64.0,61.8,1271.7,32.95,67.05,tv
TF1,2005-11-20,410.6,907.3,57.0,21.6,1317.9,31.16,68.84,tv
TF1,2005-11-27,388.6,826.7,79.4,34.4,1215.3,31.98,68.02,tv
TF1,2005-12-04,830.5,1637.4,190.9,55.7,2467.9,33.65,66.35,tv
TF1,2005-12-11,4062.9,8830.6,724.3,555.3,12893.4,31.51,68.49,tv
TF1,2005-12-18,1952.3,4152.1,246.8,193.2,6104.4,31.98,68.02,tv
TF1,2005-12-25,994.7,1986.2,158.7,94.4,2981.0,33.37,66.63,tv
TF1,2006-01-01,2325.6,4520.4,261.1,139.5,6846.0,33.97,66.03,tv
TF1,2006-01-08,1186.2,2341.3,82.7,83.6,3527.4,33.63,66.37,tv
TF1,2006-01-15,2396.1,6340.2,247.7,242.5,8736.3,27.43,72.57,tv
TF1,2006-01-22,3203.3,6150.9,461.5,243.9,9354.2,34.24,65.76,tv
TF1,2006-01-29,3259.4,6019.5,297.7,239.4,9278.9,35.13,64.87,tv
TF1,2006-02-05,534.0,898.7,69.5,45.4,1432.7,37.27,62.73,tv
TF1,2006-02-12,2674.0,5426.7,584.9,123.3,8100.7,33.01,66.99,tv
TF1,2006-02-19,3881.7,7690.2,318.1,483.3,11571.9,33.54,66.46,tv
TF1,2006-02-26,4629.5,9015.1,394.7,389.0,13644.6,33.93,66.07,tv
TF1,2006-03-05,4448.2,9695.1,693.1,630.0,14143.3,31.45,68.55,tv
TF1,2006-03-12,1329.5,3428.6,153.2,192.6,4758.1,27.94,72.06,tv
TF1,2006-03-19,2173.8,3944.5,310.1,181.7,6118.3,35.53,64.47,tv
TF1,2006-03-26,4951.1,9188.8,628.6,609.4,14140.0,35.02,64.98,tv
TF1,2006-04-02,3695.5,7525.7,610.6,541.3,11221.1,32.93,67.07,tv
TF1,2006-04-09,3962.4,8466.1,576.0,545.3,12428.5,31.88,68.12,tv
TF1,2006-04-16,4145.7,8811.0,307.7,587.4,12956.7,32.0,68.0,tv
TF1,2006-04-23,3168.9,6190.1,707.4,100.7,9359.0,33.86,66.14,tv
TF1,2006-04-30,1836.1,5501.3,449.5,285.5,7337.4,25.02,74.98,tv
TF1,2006-05-07,1504.4,3437.4,205.2,208.4,4941.8,30.44,69.56,tv
TF1,2006-05-14,1557.2,3106.1,152.2,225.2,4663.3,33.39,66.61,tv
TF1,2006-05-21,1695.3,3182.1,101.7,192.7,4877.4,34.76,65.24,tv
TF1,2006-05-28,4093.1,8067.9,783.5,191.1,12161.0,33.66,66.34,tv
TF1,2006-06-04,3365.5,6424.8,645.8,429.2,9790.3,34.38,65.62,tv
TF1,2006-06-11,3146.4,6037.3,232.5,271.0,9183.7,34.26,65.74,tv
TF1,2006-06-18,2044.6,4351.3,153.3,153.2,6395.9,31.97,68.03,tv
TF1,2006-06-25,731.8,1666.6,164.3,114.9,2398.5,30.51,69.49,tv
TF1,2006-07-02,535.6,1402.1,97.0,81.0,1937.6,27.64,72.36,tv
TF1,2006-07-09,3437.5,7008.2,240.4,134.9,10445.7,32.91,67.09,tv
TF1,2006-07-16,1144.8,2892.4,148.8,170.1,4037.2,28.36,71.64,tv
TF1,2006-07-23,4096.3,9348.3,595.7,621.7,13444.6,30.47,69.53,tv
TF1,2006-07-30,1253.1,2698.3,230.9,194.2,3951.4,31.71,68.29,tv
TF1,2006-08-06,2475.8,6571.4,375.2,324.9,9047.2,27.37,72.63,tv
TF1,2006-08-13,2187.0,6622.2,506.4,113.4,8809.2,24.83,75.17,tv
TF1,2006-08-20,3321.3,6794.0,349.1,390.0,10115.3,32.83,67.17,tv
TF1,2006-08-27,2805.7,5553.1,428.1,131.4,8358.8,33.57,66.43,tv
TF1,2006-09-03,3823.8,7543.4,412.5,339.5,11367.2,33.64,66.36,tv
TF1,2006-09-10,2879.7,6519.3,218.6,375.5,9399.0,30.64,69.36,tv
TF1,2006-09-17,1626.3,3561.1,103.8,157.9,5187.4,31.35,68.65,tv
TF1,2006-09-24,3859.5,8371.5,247.4,243.1,12231.1,31.56,68.44,tv
TF1,2006-10-01,3571.9,7330.3,424.9,153.5,10902.2,32.76,67.24,tv
TF1,2006-10-08,3561.5,8715.1,476.3,510.2,12276.6,29.01,70.99,tv
TF1,2006-10-15,3924.4,9015.9,595.6,600.4,12940.3,30.33,69.67,tv
TF1,2006-10-22,702.2,1403.2,128.9,62.6,2105.4,33.35,66.65,tv
TF1,2006-10-29,1969.8,4163.4,355.5,234.0,6133.3,32.12,67.88,tv
TF1,2006-11-05,4850.1,9091.6,915.4,669.6,13941.6,34.79,65.21,tv
TF1,2006-11-12,3682.8,6701.5,393.4,147.6,10384.3,35.47,64.53,tv
TF1,2006-11-19,525.8,1024.7,64.5,74.8,1550.5,33.91,66.09,tv
TF1,2006-11-26,2708.8,4946.6,351.9,216.7,7655.4,35.38,64.62,tv
