channel,year,month,date,theme,nb_sujets,pct_sujets,duration_seconds
France 3,2000,7,2000-07-01,Justice,5,3.0,174.0
France 3,2000,7,2000-07-01,Santé,3,2.15,96.0
France 3,2000,7,2000-07-01,Sciences & Techno,1,0.75,38.0
France 3,2000,7,2000-07-01,Météo,2,1.03,66.0
France 3,2000,7,2000-07-01,Défense,4,0.98,61.0
France 3,2000,7,2000-07-01,Autres,0,0.14,8.0
Arte,2000,7,2000-07-01,Politique intérieure,38,21.72,921.0
Arte,2000,7,2000-07-01,International,25,17.58,1138.0
Arte,2000,7,2000-07-01,Économie,12,15.36,870.0
Arte,2000,7,2000-07-01,Société,20,11.77,824.0
Arte,2000,7,2000-07-01,Faits divers,12,9.5,592.0
Arte,2000,7,2000-07-01,Sport,8,8.48,586.0
Arte,2000,7,2000-07-01,Culture,9,4.78,250.0
Arte,2000,7,2000-07-01,Environnement,1,4.53,218.0
Arte,2000,7,2000-07-01,Justice,4,2.79,149.0
Arte,2000,7,2000-07-01,Santé,4,1.94,131.0
Arte,2000,7,2000-07-01,Sciences & Techno,1,0.94,60.0
Arte,2000,7,2000-07-01,Météo,1,1.77,91.0
Arte,2000,7,2000-07-01,Défense,0,0.46,33.0
Arte,2000,7,2000-07-01,Autres,0,0.17,11.0
M6,2000,7,2000-07-01,Politique intérieure,28,21.66,848.0
M6,2000,7,2000-07-01,International,25,17.54,1024.0
M6,2000,7,2000-07-01,Économie,18,14.78,784.0
M6,2000,7,2000-07-01,Société,15,11.76,591.0
M6,2000,7,2000-07-01,Faits divers,16,9.81,420.0
M6,2000,7,2000-07-01,Sport,4,7.52,356.0
M6,2000,7,2000-07-01,Culture,8,4.88,300.0
M6,2000,7,2000-07-01,Environnement,7,3.71,252.0
M6,2000,7,2000-07-01,Justice,6,2.89,201.0
M6,2000,7,2000-07-01,Santé,5,1.52,89.0
M6,2000,7,2000-07-01,Sciences & Techno,0,1.34,80.0
M6,2000,7,2000-07-01,Météo,3,0.98,40.0
M6,2000,7,2000-07-01,Défense,1,0.42,18.0
M6,2000,7,2000-07-01,Autres,1,0.68,37.0
TF1,2000,8,2000-08-01,Politique intérieure,23,21.72,869.0
TF1,2000,8,2000-08-01,International,29,17.76,1156.0
TF1,2000,8,2000-08-01,Économie,20,15.24,948.0
TF1,2000,8,2000-08-01,Société,17,11.68,822.0
TF1,2000,8,2000-08-01,Faits divers,14,10.23,472.0
TF1,2000,8,2000-08-01,Sport,13,7.75,459.0
TF1,2000,8,2000-08-01,Culture,11,4.74,242.0
TF1,2000,8,2000-08-01,Environnement,9,3.64,201.0
TF1,2000,8,2000-08-01,Justice,3,2.73,167.0
TF1,2000,8,2000-08-01,Santé,2,1.65,111.0
TF1,2000,8,2000-08-01,Sciences & Techno,2,1.47,88.0
TF1,2000,8,2000-08-01,Météo,1,0.69,29.0
TF1,2000,8,2000-08-01,Défense,1,0.12,5.0
TF1,2000,8,2000-08-01,Autres,0,0.76,53.0
France 2,2000,8,2000-08-01,Politique intérieure,39,21.47,1055.0
France 2,2000,8,2000-08-01,International,19,17.76,1272.0
France 2,2000,8,2000-08-01,Économie,28,14.84,674.0
France 2,2000,8,2000-08-01,Société,16,12.21,551.0
France 2,2000,8,2000-08-01,Faits divers,15,9.8,407.0
France 2,2000,8,2000-08-01,Sport,9,7.94,474.0
France 2,2000,8,2000-08-01,Culture,9,4.6,314.0
France 2,2000,8,2000-08-01,Environnement,5,3.94,147.0
France 2,2000,8,2000-08-01,Justice,3,3.17,224.0
France 2,2000,8,2000-08-01,Santé,3,1.44,77.0
France 2,2000,8,2000-08-01,Sciences & Techno,1,0.52,20.0
France 2,2000,8,2000-08-01,Météo,1,0.63,26.0
France 2,2000,8,2000-08-01,Défense,0,0.73,40.0
France 2,2000,8,2000-08-01,Autres,1,0.49,28.0
France 3,2000,8,2000-08-01,Politique intérieure,24,21.7,1308.0
France 3,2000,8,2000-08-01,International,23,17.61,900.0
France 3,2000,8,2000-08-01,Économie,28,14.91,587.0
France 3,2000,8,2000-08-01,Société,19,11.8,666.0
France 3,2000,8,2000-08-01,Faits divers,13,10.05,593.0
France 3,2000,8,2000-08-01,Sport,19,8.12,505.0
France 3,2000,8,2000-08-01,Culture,5,4.72,333.0
France 3,2000,8,2000-08-01,Environnement,5,3.69,171.0
France 3,2000,8,2000-08-01,Justice,10,3.1,194.0
France 3,2000,8,2000-08-01,Santé,2,1.84,100.0
France 3,2000,8,2000-08-01,Sciences & Techno,2,0.68,41.0
France 3,2000,8,2000-08-01,Météo,0,1.0,71.0
France 3,2000,8,2000-08-01,Défense,0,0.91,39.0
France 3,2000,8,2000-08-01,Autres,0,0.27,11.0
Arte,2000,8,2000-08-01,Politique intérieure,39,21.96,1309.0
Arte,2000,8,2000-08-01,International,25,17.39,1039.0
Arte,2000,8,2000-08-01,Économie,18,14.58,623.0
Arte,2000,8,2000-08-01,Société,17,11.79,707.0
Arte,2000,8,2000-08-01,Faits divers,15,9.82,537.0
Arte,2000,8,2000-08-01,Sport,14,8.09,401.0
Arte,2000,8,2000-08-01,Culture,6,4.43,251.0
Arte,2000,8,2000-08-01,Environnement,2,3.98,251.0
Arte,2000,8,2000-08-01,Justice,8,2.64,162.0
Arte,2000,8,2000-08-01,Santé,0,1.98,101.0
Arte,2000,8,2000-08-01,Sciences & Techno,1,0.85,43.0
Arte,2000,8,2000-08-01,Météo,2,1.08,50.0
Arte,2000,8,2000-08-01,Défense,0,0.83,40.0
Arte,2000,8,2000-08-01,Autres,0,0.16,10.0
M6,2000,8,2000-08-01,Politique intérieure,27,21.53,1403.0
M6,2000,8,2000-08-01,International,26,17.83,1223.0
M6,2000,8,2000-08-01,Économie,19,14.85,904.0
M6,2000,8,2000-08-01,Société,15,11.78,637.0
M6,2000,8,2000-08-01,Faits divers,13,10.18,434.0
M6,2000,8,2000-08-01,Sport,14,7.84,311.0
M6,2000,8,2000-08-01,Culture,8,5.27,322.0
M6,2000,8,2000-08-01,Environnement,4,3.62,134.0
M6,2000,8,2000-08-01,Justice,4,2.65,154.0
M6,2000,8,2000-08-01,Santé,1,1.81,86.0
M6,2000,8,2000-08-01,Sciences & Techno,3,0.93,62.0
M6,2000,8,2000-08-01,Météo,1,0.98,44.0
M6,2000,8,2000-08-01,Défense,1,0.21,14.0
M6,2000,8,2000-08-01,Autres,0,0.0,0.0
TF1,2000,9,2000-09-01,Politique intérieure,36,21.89,1429.0
TF1,2000,9,2000-09-01,International,21,17.76,872.0
TF1,2000,9,2000-09-01,Économie,25,14.9,809.0
TF1,2000,9,2000-09-01,Société,20,11.44,758.0
TF1,2000,9,2000-09-01,Faits divers,12,9.02,530.0
TF1,2000,9,2000-09-01,Sport,12,7.79,415.0
TF1,2000,9,2000-09-01,Culture,10,4.74,307.0
TF1,2000,9,2000-09-01,Environnement,6,4.47,297.0
TF1,2000,9,2000-09-01,Justice,3,2.38,119.0
TF1,2000,9,2000-09-01,Santé,2,2.13,111.0
TF1,2000,9,2000-09-01,Sciences & Techno,0,1.0,47.0
TF1,2000,9,2000-09-01,Météo,2,1.41,85.0
TF1,2000,9,2000-09-01,Défense,2,1.0,43.0
TF1,2000,9,2000-09-01,Autres,1,0.53,34.0
France 2,2000,9,2000-09-01,Politique intérieure,41,20.84,1050.0
France 2,2000,9,2000-09-01,International,20,17.4,769.0
France 2,2000,9,2000-09-01,Économie,29,14.88,856.0
France 2,2000,9,2000-09-01,Société,19,11.7,686.0
France 2,2000,9,2000-09-01,Faits divers,13,9.91,432.0
France 2,2000,9,2000-09-01,Sport,12,8.01,372.0
France 2,2000,9,2000-09-01,Culture,9,5.2,196.0
France 2,2000,9,2000-09-01,Environnement,4,3.66,235.0
France 2,2000,9,2000-09-01,Justice,5,3.13,198.0
France 2,2000,9,2000-09-01,Santé,4,1.8,73.0
France 2,2000,9,2000-09-01,Sciences & Techno,1,0.82,50.0
France 2,2000,9,2000-09-01,Météo,2,1.37,75.0
France 2,2000,9,2000-09-01,Défense,0,0.56,25.0
France 2,2000,9,2000-09-01,Autres,1,0.54,36.0
France 3,2000,9,2000-09-01,Politique intérieure,36,22.16,970.0
France 3,2000,9,2000-09-01,International,27,18.01,1143.0
France 3,2000,9,2000-09-01,Économie,22,14.65,955.0
France 3,2000,9,2000-09-01,Société,12,11.95,479.0
France 3,2000,9,2000-09-01,Faits divers,10,10.2,730.0
France 3,2000,9,2000-09-01,Sport,11,8.03,347.0
France 3,2000,9,2000-09-01,Culture,10,4.14,271.0
France 3,2000,9,2000-09-01,Environnement,6,3.7,156.0
France 3,2000,9,2000-09-01,Justice,5,3.05,142.0
France 3,2000,9,2000-09-01,Santé,3,2.06,108.0
France 3,2000,9,2000-09-01,Sciences & Techno,0,1.16,59.0
France 3,2000,9,2000-09-01,Météo,2,0.57,26.0
France 3,2000,9,2000-09-01,Défense,0,0.5,33.0
France 3,2000,9,2000-09-01,Autres,0,0.64,40.0
Arte,2000,9,2000-09-01,Politique intérieure,29,21.49,832.0
Arte,2000,9,2000-09-01,International,28,17.85,1053.0
Arte,2000,9,2000-09-01,Économie,25,14.84,879.0
Arte,2000,9,2000-09-01,Société,16,11.66,750.0
Arte,2000,9,2000-09-01,Faits divers,19,9.89,480.0
Arte,2000,9,2000-09-01,Sport,12,8.12,428.0
Arte,2000,9,2000-09-01,Culture,9,4.68,220.0
Arte,2000,9,2000-09-01,Environnement,4,3.71,251.0
Arte,2000,9,2000-09-01,Justice,9,3.33,179.0
Arte,2000,9,2000-09-01,Santé,1,2.18,82.0
Arte,2000,9,2000-09-01,Sciences & Techno,3,1.32,76.0
Arte,2000,9,2000-09-01,Météo,2,0.56,40.0
Arte,2000,9,2000-09-01,Défense,0,0.04,3.0
Arte,2000,9,2000-09-01,Autres,1,0.64,29.0
M6,2000,9,2000-09-01,Politique intérieure,37,21.44,872.0
M6,2000,9,2000-09-01,International,32,17.49,1084.0
M6,2000,9,2000-09-01,Économie,18,14.57,867.0
M6,2000,9,2000-09-01,Société,14,11.93,430.0
M6,2000,9,2000-09-01,Faits divers,15,10.01,629.0
M6,2000,9,2000-09-01,Sport,16,8.59,492.0
M6,2000,9,2000-09-01,Culture,8,4.5,236.0
M6,2000,9,2000-09-01,Environnement,8,3.83,237.0
M6,2000,9,2000-09-01,Justice,2,3.24,168.0
M6,2000,9,2000-09-01,Santé,1,1.23,56.0
M6,2000,9,2000-09-01,Sciences & Techno,3,1.15,75.0
M6,2000,9,2000-09-01,Météo,2,0.78,28.0
M6,2000,9,2000-09-01,Défense,1,0.18,10.0
M6,2000,9,2000-09-01,Autres,2,0.0,0.0
TF1,2000,10,2000-10-01,Politique intérieure,35,21.52,846.0
TF1,2000,10,2000-10-01,International,37,17.29,1162.0
TF1,2000,10,2000-10-01,Économie,21,14.45,986.0
TF1,2000,10,2000-10-01,Société,20,10.95,563.0
TF1,2000,10,2000-10-01,Faits divers,17,10.44,648.0
TF1,2000,10,2000-10-01,Sport,13,7.68,283.0
TF1,2000,10,2000-10-01,Culture,9,4.55,195.0
TF1,2000,10,2000-10-01,Environnement,5,3.85,229.0
TF1,2000,10,2000-10-01,Justice,4,2.54,105.0
TF1,2000,10,2000-10-01,Santé,1,2.21,128.0
TF1,2000,10,2000-10-01,Sciences & Techno,1,0.48,20.0
TF1,2000,10,2000-10-01,Météo,2,0.89,60.0
TF1,2000,10,2000-10-01,Défense,0,0.6,42.0
TF1,2000,10,2000-10-01,Autres,0,0.45,27.0
France 2,2000,10,2000-10-01,Politique intérieure,34,21.67,1339.0
France 2,2000,10,2000-10-01,International,21,17.74,663.0
France 2,2000,10,2000-10-01,Économie,21,14.9,980.0
France 2,2000,10,2000-10-01,Société,14,12.37,623.0
France 2,2000,10,2000-10-01,Faits divers,10,9.91,390.0
France 2,2000,10,2000-10-01,Sport,18,8.35,507.0
France 2,2000,10,2000-10-01,Culture,6,5.27,211.0
France 2,2000,10,2000-10-01,Environnement,8,4.04,285.0
France 2,2000,10,2000-10-01,Justice,4,3.54,129.0
France 2,2000,10,2000-10-01,Santé,5,2.16,96.0
France 2,2000,10,2000-10-01,Sciences & Techno,1,1.27,60.0
France 2,2000,10,2000-10-01,Météo,2,0.86,43.0
France 2,2000,10,2000-10-01,Défense,0,0.73,36.0
France 2,2000,10,2000-10-01,Autres,3,0.54,39.0
France 3,2000,10,2000-10-01,Politique intérieure,37,21.11,1263.0
France 3,2000,10,2000-10-01,International,31,17.6,1026.0
France 3,2000,10,2000-10-01,Économie,21,15.13,942.0
France 3,2000,10,2000-10-01,Société,18,11.55,529.0
France 3,2000,10,2000-10-01,Faits divers,17,9.99,677.0
France 3,2000,10,2000-10-01,Sport,10,7.67,450.0
France 3,2000,10,2000-10-01,Culture,16,4.76,288.0
France 3,2000,10,2000-10-01,Environnement,8,3.54,209.0
France 3,2000,10,2000-10-01,Justice,5,2.4,142.0
France 3,2000,10,2000-10-01,Santé,2,2.1,77.0
France 3,2000,10,2000-10-01,Sciences & Techno,4,0.81,43.0
France 3,2000,10,2000-10-01,Météo,0,1.0,38.0
France 3,2000,10,2000-10-01,Défense,0,0.85,57.0
France 3,2000,10,2000-10-01,Autres,1,0.52,33.0
Arte,2000,10,2000-10-01,Politique intérieure,34,21.86,1543.0
Arte,2000,10,2000-10-01,International,20,17.31,1047.0
Arte,2000,10,2000-10-01,Économie,24,14.56,1019.0
Arte,2000,10,2000-10-01,Société,22,11.49,505.0
Arte,2000,10,2000-10-01,Faits divers,17,9.49,460.0
Arte,2000,10,2000-10-01,Sport,12,7.7,451.0
Arte,2000,10,2000-10-01,Culture,7,5.03,306.0
Arte,2000,10,2000-10-01,Environnement,5,4.17,208.0
Arte,2000,10,2000-10-01,Justice,10,3.11,155.0
Arte,2000,10,2000-10-01,Santé,2,1.74,86.0
Arte,2000,10,2000-10-01,Sciences & Techno,3,0.6,40.0
Arte,2000,10,2000-10-01,Météo,0,1.3,88.0
Arte,2000,10,2000-10-01,Défense,0,0.34,13.0
Arte,2000,10,2000-10-01,Autres,1,0.17,8.0
M6,2000,10,2000-10-01,Politique intérieure,27,22.31,1023.0
M6,2000,10,2000-10-01,International,27,17.9,1152.0
M6,2000,10,2000-10-01,Économie,26,14.84,1051.0
M6,2000,10,2000-10-01,Société,18,11.69,578.0
M6,2000,10,2000-10-01,Faits divers,14,9.62,455.0
M6,2000,10,2000-10-01,Sport,12,7.96,488.0
M6,2000,10,2000-10-01,Culture,8,4.7,292.0
M6,2000,10,2000-10-01,Environnement,8,3.6,234.0
M6,2000,10,2000-10-01,Justice,10,2.32,124.0
M6,2000,10,2000-10-01,Santé,5,1.81,105.0
M6,2000,10,2000-10-01,Sciences & Techno,0,0.6,23.0
M6,2000,10,2000-10-01,Météo,1,1.47,60.0
M6,2000,10,2000-10-01,Défense,0,0.88,44.0
M6,2000,10,2000-10-01,Autres,0,0.96,48.0
TF1,2000,11,2000-11-01,Politique intérieure,35,21.57,1056.0
TF1,2000,11,2000-11-01,International,28,17.56,909.0
TF1,2000,11,2000-11-01,Économie,25,14.84,983.0
TF1,2000,11,2000-11-01,Société,17,11.74,733.0
TF1,2000,11,2000-11-01,Faits divers,12,9.91,574.0
TF1,2000,11,2000-11-01,Sport,15,7.77,289.0
TF1,2000,11,2000-11-01,Culture,5,4.9,276.0
TF1,2000,11,2000-11-01,Environnement,8,3.55,223.0
TF1,2000,11,2000-11-01,Justice,2,2.58,151.0
TF1,2000,11,2000-11-01,Santé,3,1.75,86.0
TF1,2000,11,2000-11-01,Sciences & Techno,4,0.92,53.0
TF1,2000,11,2000-11-01,Météo,2,0.82,40.0
TF1,2000,11,2000-11-01,Défense,0,0.88,53.0
TF1,2000,11,2000-11-01,Autres,0,0.25,12.0
France 2,2000,11,2000-11-01,Politique intérieure,30,21.67,1236.0
France 2,2000,11,2000-11-01,International,23,17.88,1107.0
France 2,2000,11,2000-11-01,Économie,18,14.9,607.0
France 2,2000,11,2000-11-01,Société,22,12.24,849.0
France 2,2000,11,2000-11-01,Faits divers,16,10.09,689.0
France 2,2000,11,2000-11-01,Sport,11,7.86,475.0
France 2,2000,11,2000-11-01,Culture,12,4.83,318.0
France 2,2000,11,2000-11-01,Environnement,4,3.76,161.0
France 2,2000,11,2000-11-01,Justice,6,2.8,133.0
France 2,2000,11,2000-11-01,Santé,3,1.88,116.0
France 2,2000,11,2000-11-01,Sciences & Techno,1,0.98,65.0
France 2,2000,11,2000-11-01,Météo,4,0.93,34.0
France 2,2000,11,2000-11-01,Défense,0,0.47,32.0
France 2,2000,11,2000-11-01,Autres,1,0.27,18.0
France 3,2000,11,2000-11-01,Politique intérieure,32,21.7,1318.0
France 3,2000,11,2000-11-01,International,25,17.99,950.0
France 3,2000,11,2000-11-01,Économie,27,14.76,671.0
France 3,2000,11,2000-11-01,Société,28,11.78,772.0
France 3,2000,11,2000-11-01,Faits divers,12,9.46,657.0
France 3,2000,11,2000-11-01,Sport,10,8.21,358.0
France 3,2000,11,2000-11-01,Culture,8,5.43,351.0
France 3,2000,11,2000-11-01,Environnement,11,3.98,162.0
France 3,2000,11,2000-11-01,Justice,4,3.1,116.0
France 3,2000,11,2000-11-01,Santé,5,2.69,126.0
France 3,2000,11,2000-11-01,Sciences & Techno,2,0.82,45.0
France 3,2000,11,2000-11-01,Météo,1,0.83,39.0
France 3,2000,11,2000-11-01,Défense,1,0.74,41.0
France 3,2000,11,2000-11-01,Autres,1,0.18,11.0
Arte,2000,11,2000-11-01,Politique intérieure,35,21.57,910.0
Arte,2000,11,2000-11-01,International,25,17.82,1172.0
Arte,2000,11,2000-11-01,Économie,20,14.56,790.0
Arte,2000,11,2000-11-01,Société,19,12.1,738.0
Arte,2000,11,2000-11-01,Faits divers,13,9.78,531.0
Arte,2000,11,2000-11-01,Sport,14,8.03,311.0
Arte,2000,11,2000-11-01,Culture,6,4.96,215.0
Arte,2000,11,2000-11-01,Environnement,5,4.09,168.0
Arte,2000,11,2000-11-01,Justice,2,3.08,202.0
Arte,2000,11,2000-11-01,Santé,2,2.24,99.0
Arte,2000,11,2000-11-01,Sciences & Techno,1,1.03,53.0
Arte,2000,11,2000-11-01,Météo,1,0.84,51.0
Arte,2000,11,2000-11-01,Défense,1,0.45,25.0
Arte,2000,11,2000-11-01,Autres,1,0.88,60.0
M6,2000,11,2000-11-01,Politique intérieure,33,21.39,1100.0
M6,2000,11,2000-11-01,International,27,17.79,1236.0
M6,2000,11,2000-11-01,Économie,22,14.46,870.0
M6,2000,11,2000-11-01,Société,13,12.02,847.0
M6,2000,11,2000-11-01,Faits divers,15,10.14,483.0
M6,2000,11,2000-11-01,Sport,10,8.18,350.0
M6,2000,11,2000-11-01,Culture,9,5.02,329.0
M6,2000,11,2000-11-01,Environnement,5,3.97,246.0
M6,2000,11,2000-11-01,Justice,7,3.53,248.0
M6,2000,11,2000-11-01,Santé,1,2.27,138.0
M6,2000,11,2000-11-01,Sciences & Techno,3,1.12,57.0
M6,2000,11,2000-11-01,Météo,1,0.0,0.0
M6,2000,11,2000-11-01,Défense,0,0.02,1.0
M6,2000,11,2000-11-01,Autres,0,0.3,17.0
TF1,2000,12,2000-12-01,Politique intérieure,32,21.24,1043.0
TF1,2000,12,2000-12-01,International,32,17.67,727.0
TF1,2000,12,2000-12-01,Économie,25,14.5,700.0
TF1,2000,12,2000-12-01,Société,19,11.31,426.0
TF1,2000,12,2000-12-01,Faits divers,10,9.71,450.0
TF1,2000,12,2000-12-01,Sport,12,7.86,503.0
TF1,2000,12,2000-12-01,Culture,9,5.0,199.0
TF1,2000,12,2000-12-01,Environnement,8,3.95,196.0
TF1,2000,12,2000-12-01,Justice,7,2.84,189.0
TF1,2000,12,2000-12-01,Santé,5,1.93,92.0
TF1,2000,12,2000-12-01,Sciences & Techno,0,1.21,84.0
TF1,2000,12,2000-12-01,Météo,0,1.17,43.0
TF1,2000,12,2000-12-01,Défense,1,0.24,9.0
TF1,2000,12,2000-12-01,Autres,1,0.14,8.0
France 2,2000,12,2000-12-01,Politique intérieure,41,20.9,777.0
France 2,2000,12,2000-12-01,International,29,17.46,670.0
France 2,2000,12,2000-12-01,Économie,26,14.92,870.0
France 2,2000,12,2000-12-01,Société,24,11.78,542.0
France 2,2000,12,2000-12-01,Faits divers,15,10.03,548.0
France 2,2000,12,2000-12-01,Sport,9,7.94,497.0
France 2,2000,12,2000-12-01,Culture,4,5.25,311.0
France 2,2000,12,2000-12-01,Environnement,3,3.97,176.0
France 2,2000,12,2000-12-01,Justice,3,3.52,170.0
France 2,2000,12,2000-12-01,Santé,4,2.63,159.0
France 2,2000,12,2000-12-01,Sciences & Techno,2,1.27,53.0
France 2,2000,12,2000-12-01,Météo,2,0.61,41.0
France 2,2000,12,2000-12-01,Défense,0,0.83,43.0
France 2,2000,12,2000-12-01,Autres,3,0.86,56.0
France 3,2000,12,2000-12-01,Politique intérieure,32,21.59,1207.0
France 3,2000,12,2000-12-01,International,17,17.78,1094.0
France 3,2000,12,2000-12-01,Économie,18,14.87,664.0
France 3,2000,12,2000-12-01,Société,25,12.2,588.0
France 3,2000,12,2000-12-01,Faits divers,8,9.88,487.0
France 3,2000,12,2000-12-01,Sport,16,7.92,548.0
France 3,2000,12,2000-12-01,Culture,6,4.64,171.0
France 3,2000,12,2000-12-01,Environnement,3,4.33,196.0
France 3,2000,12,2000-12-01,Justice,3,3.01,157.0
France 3,2000,12,2000-12-01,Santé,2,2.11,129.0
France 3,2000,12,2000-12-01,Sciences & Techno,4,0.92,65.0
France 3,2000,12,2000-12-01,Météo,1,1.21,78.0
France 3,2000,12,2000-12-01,Défense,0,0.63,29.0
France 3,2000,12,2000-12-01,Autres,0,0.41,26.0
Arte,2000,12,2000-12-01,Politique intérieure,36,21.79,931.0
Arte,2000,12,2000-12-01,International,25,17.01,1197.0
Arte,2000,12,2000-12-01,Économie,33,13.77,911.0
Arte,2000,12,2000-12-01,Société,20,12.27,850.0
Arte,2000,12,2000-12-01,Faits divers,15,10.11,453.0
Arte,2000,12,2000-12-01,Sport,9,8.22,419.0
Arte,2000,12,2000-12-01,Culture,3,5.09,340.0
Arte,2000,12,2000-12-01,Environnement,6,3.45,167.0
Arte,2000,12,2000-12-01,Justice,7,2.56,132.0
Arte,2000,12,2000-12-01,Santé,3,2.23,122.0
Arte,2000,12,2000-12-01,Sciences & Techno,4,1.17,67.0
Arte,2000,12,2000-12-01,Météo,1,0.55,31.0
Arte,2000,12,2000-12-01,Défense,3,0.35,24.0
Arte,2000,12,2000-12-01,Autres,1,0.48,30.0
M6,2000,12,2000-12-01,Politique intérieure,33,21.99,1225.0
M6,2000,12,2000-12-01,International,25,17.65,1222.0
M6,2000,12,2000-12-01,Économie,30,14.85,1013.0
M6,2000,12,2000-12-01,Société,18,11.73,528.0
M6,2000,12,2000-12-01,Faits divers,13,9.95,374.0
M6,2000,12,2000-12-01,Sport,10,8.21,305.0
M6,2000,12,2000-12-01,Culture,6,4.84,190.0
M6,2000,12,2000-12-01,Environnement,9,3.46,248.0
M6,2000,12,2000-12-01,Justice,6,3.27,132.0
M6,2000,12,2000-12-01,Santé,2,2.07,111.0
M6,2000,12,2000-12-01,Sciences & Techno,1,0.24,9.0
M6,2000,12,2000-12-01,Météo,0,0.82,33.0
M6,2000,12,2000-12-01,Défense,0,0.81,29.0
M6,2000,12,2000-12-01,Autres,1,0.69,27.0
TF1,2001,1,2001-01-01,Politique intérieure,35,20.99,1133.0
TF1,2001,1,2001-01-01,International,26,17.77,940.0
TF1,2001,1,2001-01-01,Économie,20,14.82,587.0
TF1,2001,1,2001-01-01,Société,16,11.65,457.0
TF1,2001,1,2001-01-01,Faits divers,19,10.42,465.0
TF1,2001,1,2001-01-01,Sport,9,7.56,425.0
TF1,2001,1,2001-01-01,Culture,7,5.31,327.0
TF1,2001,1,2001-01-01,Environnement,5,3.38,242.0
TF1,2001,1,2001-01-01,Justice,3,2.85,203.0
TF1,2001,1,2001-01-01,Santé,3,1.38,90.0
TF1,2001,1,2001-01-01,Sciences & Techno,1,0.81,46.0
TF1,2001,1,2001-01-01,Météo,2,0.8,46.0
TF1,2001,1,2001-01-01,Défense,0,0.2,8.0
TF1,2001,1,2001-01-01,Autres,0,0.51,30.0
France 2,2001,1,2001-01-01,Politique intérieure,30,21.52,997.0
France 2,2001,1,2001-01-01,International,25,18.28,881.0
France 2,2001,1,2001-01-01,Économie,31,14.4,924.0
France 2,2001,1,2001-01-01,Société,14,10.91,657.0
France 2,2001,1,2001-01-01,Faits divers,18,9.75,677.0
France 2,2001,1,2001-01-01,Sport,8,8.14,306.0
France 2,2001,1,2001-01-01,Culture,7,4.79,235.0
France 2,2001,1,2001-01-01,Environnement,6,3.48,190.0
France 2,2001,1,2001-01-01,Justice,3,2.32,164.0
France 2,2001,1,2001-01-01,Santé,5,2.42,164.0
France 2,2001,1,2001-01-01,Sciences & Techno,0,1.03,56.0
France 2,2001,1,2001-01-01,Météo,2,0.61,34.0
France 2,2001,1,2001-01-01,Défense,1,0.69,35.0
France 2,2001,1,2001-01-01,Autres,0,0.85,55.0
France 3,2001,1,2001-01-01,Politique intérieure,27,21.44,1379.0
France 3,2001,1,2001-01-01,International,30,17.46,654.0
France 3,2001,1,2001-01-01,Économie,19,14.85,564.0
France 3,2001,1,2001-01-01,Société,28,11.84,848.0
France 3,2001,1,2001-01-01,Faits divers,12,9.56,521.0
France 3,2001,1,2001-01-01,Sport,13,7.65,523.0
France 3,2001,1,2001-01-01,Culture,8,4.89,352.0
France 3,2001,1,2001-01-01,Environnement,12,3.64,196.0
France 3,2001,1,2001-01-01,Justice,5,2.63,146.0
France 3,2001,1,2001-01-01,Santé,2,2.3,133.0
France 3,2001,1,2001-01-01,Sciences & Techno,2,1.37,75.0
France 3,2001,1,2001-01-01,Météo,1,0.72,42.0
France 3,2001,1,2001-01-01,Défense,0,0.45,27.0
France 3,2001,1,2001-01-01,Autres,0,0.6,31.0
Arte,2001,1,2001-01-01,Politique intérieure,32,21.44,1323.0
Arte,2001,1,2001-01-01,International,27,17.85,1110.0
Arte,2001,1,2001-01-01,Économie,21,14.5,627.0
Arte,2001,1,2001-01-01,Société,17,12.19,769.0
Arte,2001,1,2001-01-01,Faits divers,24,9.74,656.0
Arte,2001,1,2001-01-01,Sport,16,7.65,528.0
Arte,2001,1,2001-01-01,Culture,10,5.27,313.0
Arte,2001,1,2001-01-01,Environnement,6,4.32,262.0
Arte,2001,1,2001-01-01,Justice,1,3.1,161.0
Arte,2001,1,2001-01-01,Santé,2,2.16,95.0
Arte,2001,1,2001-01-01,Sciences & Techno,0,1.35,75.0
Arte,2001,1,2001-01-01,Météo,3,1.05,59.0
Arte,2001,1,2001-01-01,Défense,0,0.46,17.0
Arte,2001,1,2001-01-01,Autres,2,0.69,31.0
M6,2001,1,2001-01-01,Politique intérieure,35,21.64,1439.0
M6,2001,1,2001-01-01,International,21,17.56,1207.0
M6,2001,1,2001-01-01,Économie,21,14.71,791.0
M6,2001,1,2001-01-01,Société,22,11.57,474.0
M6,2001,1,2001-01-01,Faits divers,15,9.92,541.0
M6,2001,1,2001-01-01,Sport,9,7.69,358.0
M6,2001,1,2001-01-01,Culture,8,4.75,328.0
M6,2001,1,2001-01-01,Environnement,5,4.01,261.0
M6,2001,1,2001-01-01,Justice,2,2.71,114.0
M6,2001,1,2001-01-01,Santé,1,1.71,97.0
M6,2001,1,2001-01-01,Sciences & Techno,1,1.18,78.0
M6,2001,1,2001-01-01,Météo,0,1.28,68.0
M6,2001,1,2001-01-01,Défense,0,0.84,34.0
M6,2001,1,2001-01-01,Autres,0,0.88,41.0
TF1,2001,2,2001-02-01,Politique intérieure,30,21.84,1210.0
TF1,2001,2,2001-02-01,International,29,18.16,1095.0
TF1,2001,2,2001-02-01,Économie,21,14.65,741.0
